instrument,wedge_percent,x_parameter,x_value,y_parameter,y_value,valid_remaining_parameter_configurations,median_reduction_tonnes,minimum_reduction_tonnes,maximum_reduction_tonnes,material_outcome_regime
refurbishment_support,0.5,Circular-service elasticity,1.0,EOL-allocation elasticity,1.0,81,268.9095718860626,-160.84167701005936,2579.712928891182,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,1.0,EOL-allocation elasticity,2.0,81,300.2887826561928,-126.003162920475,3899.7275173664093,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,2.0,EOL-allocation elasticity,0.5,81,1448.8566327095032,692.6746707558632,2741.2086859941483,primary_metal_saving
refurbishment_support,0.5,Circular-service elasticity,2.0,EOL-allocation elasticity,1.0,81,1567.1165237426758,865.7016634941101,5164.807822585106,primary_metal_saving
refurbishment_support,0.5,Circular-service elasticity,2.0,EOL-allocation elasticity,2.0,81,1597.8843770623207,653.9547008872032,12521.286637961864,primary_metal_saving
refurbishment_support,0.5,Circular-service elasticity,0.5,EOL-productivity elasticity,0.5,81,-174.9417451620102,-542.2450815439224,3992.1905643343925,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,0.5,EOL-productivity elasticity,1.0,81,-149.21663004159927,-16391.6267644763,95052.27366012335,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,0.5,EOL-productivity elasticity,2.0,81,-142.70065432786942,-567.0384393334389,1590.762222468853,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,1.0,EOL-productivity elasticity,0.5,81,229.2454932332039,-160.84167701005936,3147.575064063072,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,1.0,EOL-productivity elasticity,1.0,81,300.79461175203323,-117.52043288946152,3899.7275173664093,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,1.0,EOL-productivity elasticity,2.0,81,300.2887826561928,-121.03838849067688,2579.712928891182,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,2.0,EOL-productivity elasticity,0.5,81,1443.9486035108566,865.7016634941101,12521.286637961864,primary_metal_saving
refurbishment_support,0.5,Circular-service elasticity,2.0,EOL-productivity elasticity,1.0,81,1569.701881468296,692.6746707558632,8917.32265663147,primary_metal_saving
refurbishment_support,0.5,Circular-service elasticity,2.0,EOL-productivity elasticity,2.0,81,1605.6705443263054,653.9547008872032,5164.807822585106,primary_metal_saving
refurbishment_support,0.5,Circular-service elasticity,0.5,Metal-substitution elasticity,0.5,81,-149.21663004159927,-16391.6267644763,2110.029068827629,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,0.5,Metal-substitution elasticity,1.0,81,-158.15866494178772,-567.0384393334389,1590.762222468853,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,0.5,Metal-substitution elasticity,2.0,81,-152.69071447849274,-531.7100549340248,95052.27366012335,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,1.0,Metal-substitution elasticity,0.5,81,285.92867654561996,-139.19579887390137,3899.7275173664093,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,1.0,Metal-substitution elasticity,1.0,81,232.832565844059,-122.0668603181839,1963.7526663541794,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,1.0,Metal-substitution elasticity,2.0,81,271.6968606710434,-160.84167701005936,3147.575064063072,parameter_dependent
refurbishment_support,0.5,Circular-service elasticity,2.0,Metal-substitution elasticity,0.5,81,1581.03372746706,891.4509239792824,8917.32265663147,primary_metal_saving
refurbishment_support,0.5,Circular-service elasticity,2.0,Metal-substitution elasticity,1.0,81,1538.9678586125374,653.9547008872032,5832.163733482361,primary_metal_saving
refurbishment_support,0.5,Circular-service elasticity,2.0,Metal-substitution elasticity,2.0,81,1492.9617235660553,854.7141757011414,12521.286637961864,primary_metal_saving
refurbishment_support,0.5,EOL-allocation elasticity,0.5,EOL-productivity elasticity,0.5,81,263.46496427059174,-406.5370993614197,3147.575064063072,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,0.5,EOL-productivity elasticity,1.0,81,339.1741263270378,-503.0647365450859,2418.197666168213,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,0.5,EOL-productivity elasticity,2.0,81,428.85740917921066,-567.0384393334389,2741.2086859941483,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,1.0,EOL-productivity elasticity,0.5,81,288.4039506316185,-328.04847407341003,2844.635127723217,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,1.0,EOL-productivity elasticity,1.0,81,242.13583928346634,-343.8882619738579,3393.8028165102005,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,1.0,EOL-productivity elasticity,2.0,81,655.2268754839897,-364.9685452580452,5164.807822585106,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,2.0,EOL-productivity elasticity,0.5,81,344.5615354180336,-542.2450815439224,12521.286637961864,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,2.0,EOL-productivity elasticity,1.0,81,946.8742189407349,-16391.6267644763,95052.27366012335,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,2.0,EOL-productivity elasticity,2.0,81,345.6035577058792,-531.7100549340248,2568.5864038467407,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,0.5,Metal-substitution elasticity,0.5,81,365.1809098124504,-503.0647365450859,2741.2086859941483,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,0.5,Metal-substitution elasticity,1.0,81,241.97314190864563,-567.0384393334389,2418.197666168213,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,0.5,Metal-substitution elasticity,2.0,81,314.4524358510971,-406.5370993614197,3147.575064063072,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,1.0,Metal-substitution elasticity,0.5,81,458.3441348671913,-327.0385445356369,5164.807822585106,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,1.0,Metal-substitution elasticity,1.0,81,323.1286610364914,-343.8882619738579,3639.2057784199715,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,1.0,Metal-substitution elasticity,2.0,81,303.7767587900162,-364.9685452580452,3609.512453019619,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,2.0,Metal-substitution elasticity,0.5,81,332.90656650066376,-16391.6267644763,8917.32265663147,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,2.0,Metal-substitution elasticity,1.0,81,345.6035577058792,-542.2450815439224,5832.163733482361,parameter_dependent
refurbishment_support,0.5,EOL-allocation elasticity,2.0,Metal-substitution elasticity,2.0,81,644.2248445153236,-531.7100549340248,95052.27366012335,parameter_dependent
refurbishment_support,0.5,EOL-productivity elasticity,0.5,Metal-substitution elasticity,0.5,81,274.4679256081581,-267.2210058569908,2844.635127723217,parameter_dependent
refurbishment_support,0.5,EOL-productivity elasticity,0.5,Metal-substitution elasticity,1.0,81,288.4039506316185,-542.2450815439224,2299.729015827179,parameter_dependent
refurbishment_support,0.5,EOL-productivity elasticity,0.5,Metal-substitution elasticity,2.0,81,271.6968606710434,-406.5370993614197,12521.286637961864,parameter_dependent
refurbishment_support,0.5,EOL-productivity elasticity,1.0,Metal-substitution elasticity,0.5,81,385.4043019413948,-16391.6267644763,8917.32265663147,parameter_dependent
refurbishment_support,0.5,EOL-productivity elasticity,1.0,Metal-substitution elasticity,1.0,81,268.9095718860626,-448.8580600619316,5832.163733482361,parameter_dependent
refurbishment_support,0.5,EOL-productivity elasticity,1.0,Metal-substitution elasticity,2.0,81,438.5641376376152,-261.6904990077019,95052.27366012335,parameter_dependent
refurbishment_support,0.5,EOL-productivity elasticity,2.0,Metal-substitution elasticity,0.5,81,407.01785403490067,-327.0385445356369,5164.807822585106,parameter_dependent
refurbishment_support,0.5,EOL-productivity elasticity,2.0,Metal-substitution elasticity,1.0,81,391.0843003988266,-567.0384393334389,3639.2057784199715,parameter_dependent
refurbishment_support,0.5,EOL-productivity elasticity,2.0,Metal-substitution elasticity,2.0,81,429.449325799942,-531.7100549340248,3609.512453019619,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,CET transformation elasticity,0.5,81,1487.6541883349419,-1592.4747666716576,32260.803468823433,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,CET transformation elasticity,1.0,81,647.7655428647995,-1145.9874214529991,94922.13662612438,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,CET transformation elasticity,2.0,81,135.95196318626404,-1512.4327360391617,55535.490888834,parameter_dependent
refurbishment_support,1.0,Armington elasticity,1.0,CET transformation elasticity,0.5,81,1867.8500384688377,-1164.223089158535,29362.82283014059,parameter_dependent
refurbishment_support,1.0,Armington elasticity,1.0,CET transformation elasticity,1.0,81,660.6475005745888,-884.3821043968201,4540.385247766972,parameter_dependent
refurbishment_support,1.0,Armington elasticity,1.0,CET transformation elasticity,2.0,81,-3.7805712819099426,-17348.28187441826,14388.204820513725,parameter_dependent
refurbishment_support,1.0,Armington elasticity,2.0,CET transformation elasticity,0.5,81,2641.946527659893,-465.72488236427307,78885.15724903345,parameter_dependent
refurbishment_support,1.0,Armington elasticity,2.0,CET transformation elasticity,1.0,81,1104.633195757866,-15135.065976262093,65391.6213709116,parameter_dependent
refurbishment_support,1.0,Armington elasticity,2.0,CET transformation elasticity,2.0,81,116.2957888841629,-1425.8492400050163,4521.001552641392,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,Circular-service elasticity,0.5,81,-307.5586782693863,-1592.4747666716576,94922.13662612438,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,Circular-service elasticity,1.0,81,633.3376532196999,-243.4773110151291,55535.490888834,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,Circular-service elasticity,2.0,81,3578.8064153194427,1655.3019684553146,32260.803468823433,primary_metal_saving
refurbishment_support,1.0,Armington elasticity,1.0,Circular-service elasticity,0.5,81,-223.6235420703888,-17348.28187441826,17187.498929440975,parameter_dependent
refurbishment_support,1.0,Armington elasticity,1.0,Circular-service elasticity,1.0,81,473.1467961072922,-1042.4659543037415,7241.698140442371,parameter_dependent
refurbishment_support,1.0,Armington elasticity,1.0,Circular-service elasticity,2.0,81,3148.325686275959,1512.9665428996086,29362.82283014059,primary_metal_saving
refurbishment_support,1.0,Armington elasticity,2.0,Circular-service elasticity,0.5,81,-306.9820950627327,-15135.065976262093,65391.6213709116,parameter_dependent
refurbishment_support,1.0,Armington elasticity,2.0,Circular-service elasticity,1.0,81,800.8084349036217,-142.12092369794846,78885.15724903345,parameter_dependent
refurbishment_support,1.0,Armington elasticity,2.0,Circular-service elasticity,2.0,81,3486.5366809368134,1223.4632305502892,8529.269802570343,primary_metal_saving
refurbishment_support,1.0,Armington elasticity,0.5,EOL-allocation elasticity,0.5,81,773.3971729874611,-1512.4327360391617,55535.490888834,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,EOL-allocation elasticity,1.0,81,601.3745322227478,-1592.4747666716576,31621.75040125847,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,EOL-allocation elasticity,2.0,81,899.7655895352364,-1029.9524589776993,94922.13662612438,parameter_dependent
refurbishment_support,1.0,Armington elasticity,1.0,EOL-allocation elasticity,0.5,81,704.9270870685577,-884.3821043968201,7241.698140442371,parameter_dependent
refurbishment_support,1.0,Armington elasticity,1.0,EOL-allocation elasticity,1.0,81,896.3820266127586,-17348.28187441826,17187.498929440975,parameter_dependent
refurbishment_support,1.0,Armington elasticity,1.0,EOL-allocation elasticity,2.0,81,671.0837823748589,-1164.223089158535,29362.82283014059,parameter_dependent
refurbishment_support,1.0,Armington elasticity,2.0,EOL-allocation elasticity,0.5,81,1016.6054542660713,-667.6622946858406,6477.566176056862,parameter_dependent
refurbishment_support,1.0,Armington elasticity,2.0,EOL-allocation elasticity,1.0,81,1299.4649595022202,-874.5039323568344,73261.299259305,parameter_dependent
refurbishment_support,1.0,Armington elasticity,2.0,EOL-allocation elasticity,2.0,81,1985.4994655251503,-15135.065976262093,78885.15724903345,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,EOL-productivity elasticity,0.5,81,688.2754872441292,-1592.4747666716576,8209.614933252335,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,EOL-productivity elasticity,1.0,81,649.0863487124443,-1000.2209834456444,94922.13662612438,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,EOL-productivity elasticity,2.0,81,899.7655895352364,-1512.4327360391617,55535.490888834,parameter_dependent
refurbishment_support,1.0,Armington elasticity,1.0,EOL-productivity elasticity,0.5,81,697.0953040719032,-1164.223089158535,29362.82283014059,parameter_dependent
refurbishment_support,1.0,Armington elasticity,1.0,EOL-productivity elasticity,1.0,81,871.3347710967064,-17348.28187441826,7241.698140442371,parameter_dependent
refurbishment_support,1.0,Armington elasticity,1.0,EOL-productivity elasticity,2.0,81,716.3140727877617,-1042.4659543037415,6372.588794469833,parameter_dependent
refurbishment_support,1.0,Armington elasticity,2.0,EOL-productivity elasticity,0.5,81,1248.286381304264,-987.7528485059738,78885.15724903345,parameter_dependent
refurbishment_support,1.0,Armington elasticity,2.0,EOL-productivity elasticity,1.0,81,1550.0198481082916,-15135.065976262093,22707.24434262514,parameter_dependent
refurbishment_support,1.0,Armington elasticity,2.0,EOL-productivity elasticity,2.0,81,1637.711034655571,-918.3315515518188,73261.299259305,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,Metal-substitution elasticity,0.5,81,679.1117317080498,-809.8873465061188,32260.803468823433,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,Metal-substitution elasticity,1.0,81,894.3993583321571,-1512.4327360391617,26161.824111402035,parameter_dependent
refurbishment_support,1.0,Armington elasticity,0.5,Metal-substitution elasticity,2.0,81,773.3971729874611,-1592.4747666716576,94922.13662612438,parameter_dependent
